Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Novelty,Diversity,,,Tanimoto_Similarity,Tissue_Activity
CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,brain,Rat,Human,0.818897638,0.749047101,1,1,,,,
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,Cl.CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,prostate,Rat,Human,0.988505747,0.163588867,0,0.858695652,,,,
Cl.OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1,Cl.OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCC3)C=C2)C2=CC=C(O)C=C2S1,kidney,Rat,Human,0.97,0.864003003,1,0.828451883,,,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,prostate,Rat,Human,0.861111111,0.553095698,0,0.858695652,,,,
[Na+].NC1=C(\N=N\C2=CC=CC=C2C(F)(F)F)C2=C(C=C1)C=C(C=C2O)S([O-])(=O)=O,[Na+].CC(C)(C)C1=CC=CC2=C(C=C1\N=N/C1=C2C=CC2=C1C(=C(C=C2)S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O,kidney,Rat,Human,0.234042553,0.295801818,1,0.828451883,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,Cl.CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,brain,Rat,Human,0.975,0.838989675,1,1,,,,
Cl.CN1C(=O)C=C(OC2=C(F)C=C(F)C=C2)C2=C1N=C(NCC(C)(C)O)N=C2,CS(O)(=O)=O.N[C@H]1[C@@H]2CN(C[C@H]12)C1=C(F)C=C2C(=O)C(=CN(C3=CC=C(F)C=C3F)C2=N1)C(O)=O,kidney,Rat,Human,0.263157895,0.396744013,0,0.828451883,,,,
COC1=CC2=C(C=C1OC)[C@H]1[C@@H](CO2)OC2=C(C=CC3=C2C[C@@H](O3)C(C)=C)C1=O,COC1=CC(=CC(OC)=C1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@@H](O)C2=CC3=C(OCO3)C=C12,kidney,Rat,Human,0.355371901,0.467255533,1,0.828451883,,,,
Cl.CN1C(=O)C=C(OC2=C(F)C=C(F)C=C2)C2=C1N=C(NCC(C)(C)O)N=C2,COCC1=CC2=NC3=C(C=N2)N(C)C(=O)C=C3C2=C1N=CN=C2N,kidney,Rat,Human,0.254385965,0.204603508,1,0.828451883,,,,
C[C@H]1C[C@H]2[C@@H]3CC[C@](OC(C)=O)(C(C)=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C=C12,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,prostate,Rat,Human,0.417475728,0.425030917,0,0.858695652,,,,
CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,CC(C)[C@@H](NC1=C(Cl)C=C(C=C1)C(F)(F)F)C(=O)OC(C#N)C1=CC(OC2=CC=CC=C2)=CC=C1,kidney,Rat,Human,0.473684211,0.362462282,0,0.828451883,,,,
CCOC(=O)CCN(SN(C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2)C(C)C,CCCCN(CCC)SN(C)C(=O)OC1=CC2=C(CCCl)C=C12,kidney,Rat,Human,0.261261261,0.162877768,1,0.828451883,,,,
OC1=CC=C(C=C1)C1(OC(=O)C2=C1C=CC=C2)C1=CC=C(O)C=C1,COC1=CC=C(C=C1)C1(OC(=O)C2=C1C=CC=C2)C1=CC=C(O)C=C1,brain,Rat,Human,0.807692308,0.826015651,1,1,,,,
CCC(C)N(C)C(=O)C1=CC2=C(C=CC=C2)C(=N1)C1=CC=CC=C1Cl,OC(=O)CN1C(=CC2=CC=CC=C12)C(=O)NC1=NC(=CS1)C1=C(Cl)C=CC=C1,kidney,Rat,Human,0.401869159,0.738028169,0,0.828451883,,,,
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)(C(F)(F)F)C(F)(F)F,C1(C)CNC(NC1)=NN=C(\C=C\C1=CC=C(C=C1)C(F)(F)F)/C=C/C1=CC=C(C=C1)C(F)(F)F,kidney,Rat,Human,0.344827586,0.936972618,1,0.828451883,,,,
[Na+].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S([O-])(=O)=O,[Na+].CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCC)S([O-])(=O)=O,kidney,Rat,Human,0.91025641,0.048716787,1,0.828451883,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCC2)C=C1,kidney,Rat,Human,0.959459459,0.080608226,1,0.828451883,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCC2)C=C1,kidney,Rat,Human,0.84,0.13468343,1,0.828451883,,,,
CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1,CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OC2CO2)C=C1,kidney,Rat,Human,0.805194805,0.171696529,1,0.828451883,,,,
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,prostate,Rat,Human,0.573333333,0.434296101,1,0.858695652,,,,
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC2=CC(=O)CC[C@]12C,prostate,Rat,Human,0.554054054,0.427726924,1,0.858695652,,,,
[Na+].COC1=CC2=C(SC(C(=O)NC3=NN=N[N-]3)=C2OC(C)C)C=C1,[Na+].COC1=CC2=C(SC3=C(C=CC=C3)N=N[N-]2)C=C1,kidney,Rat,Human,0.333333333,0.024090743,1,0.828451883,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,CC[C@H]1CCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,kidney,Rat,Human,0.753424658,0.239959747,1,0.828451883,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,[C@]12CC[C@H]3[C@@H](CCCC4=C3C=CC(O)=C4)[C@@H]1CCC2=O,kidney,Rat,Human,0.270833333,0.679997563,1,0.828451883,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,O[C@H]1CCCC(=O)CC\C=C\C=C\C2=C(O)C=C2OC2=CC(F)=C(C=C2)C(O)=C=C1,kidney,Rat,Human,0.307017544,0.006265516,1,0.828451883,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,C[C@H]1CCC[C@H](O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,kidney,Rat,Human,0.706666667,0.352989525,1,0.828451883,,,,
OC(=O)CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1,OC(=O)C1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1,prostate,Rat,Human,0.761904762,0.564413905,1,0.858695652,,,,
CC(C)(O)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,OC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,prostate,Rat,Human,0.553571429,0.563291669,0,0.858695652,,,,
CC(C)=CC1C(C(=O)OC2CC(=O)C(CC#C)=C2C)C1(C)C,CC(=O)O[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)C[C@@H]4[C@H]3CC[C@]12C)C#C,kidney,Rat,Human,0.201923077,0.534441888,1,0.828451883,,,,
CC1=C(C2=C(C=CC=C2)N1CCCCC(O)=O)C1=CN=CC=C1,OC(=O)CN1C(=O)C2=C(C=CC=C2)C2=CC=CC=C12,kidney,Rat,Human,0.411764706,0.108641714,1,0.828451883,,,,
O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,C1=CC=C(C=C1)B(C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.506024096,0.823190928,0,0.828451883,,,,
CC(C)NC(=O)N1CC(=O)N(C1=O)C1=CC(Cl)=CC(Cl)=C1,CCC(C)NC(=O)N1CC(=O)N(C1=O)C1=CC(Cl)=CC(Cl)=C1,brain,Rat,Human,0.825396825,0.584406495,1,1,,,,
OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl,OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=C(Cl)C=C1Cl,kidney,Rat,Human,0.753424658,0.780914009,1,0.828451883,,,,
COC1=CC2=C(C=C1)[C@H]1CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#C)[C@@H]1CC2,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,prostate,Rat,Human,0.476744186,0.499539077,0,0.858695652,,,,
CC(C)(C)C1=CC=C(OC2CCCCC2OS(=O)OCC#C)C=C1,CC(C)(C)C1=CC=C(OC2CCCCC2OS(O)(=O)OCC#C)C=C1,kidney,Rat,Human,0.721518987,0.06149159,1,0.828451883,,,,
COC1=C(NNC(=O)OC(C)C)C=C(C=C1)C1=CC=CC=C1,COC1=CC(=CC(OCC)=C1N)C1=CC=C(C=C1)SC,kidney,Rat,Human,0.311111111,0.154984608,1,0.828451883,,,,
CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,CCCC(=C(CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,prostate,Rat,Human,0.85483871,0.456858993,1,0.858695652,,,,
CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,CCCC(=C(CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,prostate,Rat,Human,0.85483871,0.456858993,1,0.858695652,,,,
FC(F)(F)C1=C(Br)C(C#N)=C(N1)C1=CC=C(Cl)C=C1,CC(C)N1C(=C(C#N)C(Br)=C1C(F)(F)F)C1=CC=C(Cl)C=C1,kidney,Rat,Human,0.579710145,0.69813174,1,0.828451883,,,,
OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,COC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,kidney,Rat,Human,0.761904762,0.890066862,0,0.828451883,,,,
CN(C)C(=O)NC1=CC=C(OC2=CC=C(Cl)C=C2)C=C1,CCON(C(=O)OC)C1=C(C)C=C(OC2=CC=C(Cl)C=C2)C=C1,kidney,Rat,Human,0.463414634,0.032029834,1,0.828451883,,,,
[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,[Cl-].CCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,kidney,Rat,Human,0.963414634,0.070894025,1,0.828451883,,,,
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl,OC1=CC=C(C=C1)C(C1=CC=CC=C1Cl)C(Cl)(Cl)Cl,kidney,Rat,Human,0.6,0.701547146,1,0.828451883,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,CC\C=C1/NC(=O)[C@H]2CSCC\C=C\[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)C(NC1=O)C(C)C,kidney,Rat,Human,0.196850394,0.895552516,1,0.828451883,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,kidney,Rat,Human,0.182608696,0.087261893,0,0.828451883,,,,
CC1=CC(=CC=C1O)C(C)(C)C1=CC(C)=C(O)C=C1,CC1=CC(=CC=C1O)C(C)(C)C1=CC=C(O)C=C1,prostate,Rat,Human,0.666666667,0.447177202,1,0.858695652,,,,
Cl.Cl.CC1=C(N)C=CC(=C1)C1=CC(C)=C(N)C=C1,Cl.Cl.NC1=CC=C(C=C1Cl)C1=CC(Cl)=C(N)C=C1,kidney,Rat,Human,0.586206897,0.285764217,0,0.828451883,,,,
CC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1N,OC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1O,kidney,Rat,Human,0.666666667,0.431241333,0,0.828451883,,,,
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,[Na+].C[C@@H]1CC2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,prostate,Rat,Human,0.388235294,0.380083948,1,0.858695652,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,CC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,kidney,Rat,Human,0.758064516,0.005846842,1,0.828451883,,,,
COP(=S)(OC)SCN1C(=O)C2=C(C=CC=C2)C1=O,O=C1N(SC2CCCC2)C(=O)C2=C1C=CC=C2,kidney,Rat,Human,0.383561644,0.248269111,1,0.828451883,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,kidney,Rat,Human,0.836065574,0.007385379,0,0.828451883,,,,
[Cl-].CCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,[Cl-].CCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,kidney,Rat,Human,0.962025316,0.070894025,1,0.828451883,,,,
COC(OC)(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,ClC(Cl)(C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.492307692,0.21703887,1,0.828451883,,,,
CCN(CC)C(=O)C(C)OC1=C2C=CC=CC2=CC=C1,Cl.CCC(=O)OCC(O)C1=C(C2=CC=CC=C2)C1=O,kidney,Rat,Human,0.289156627,0.190482318,1,0.828451883,,,,
CCC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,prostate,Rat,Human,0.763636364,0.461215615,0,0.858695652,,,,
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,CCC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,kidney,Rat,Human,0.763636364,0.588680327,0,0.828451883,,,,
COP(=S)(OC)OC1=CC=C(C(C)=C1)[N+]([O-])=O,COP(=O)(OC)OC1=CC=C(C(C)=C1)[N+]([O-])=O,prostate,Rat,Human,0.730769231,0.343330473,1,0.858695652,,,,
CCCC[Sn](CCCC)(CCCC)OC(=O)C1=CC=CC=C1,CCCCO[Sn](Cl)(CCCC)OC1=CC=CC=C1C(=O)OCCCCC,prostate,Rat,Human,0.467391304,0.408102483,1,0.858695652,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCCCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,kidney,Rat,Human,0.901639344,0.701284647,1,0.828451883,,,,
CCCC[Sn](CCCC)(CCCC)OC(=O)C1=CC=CC=C1,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCC,prostate,Rat,Human,0.390804598,0.408924967,1,0.858695652,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCCCCCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,prostate,Rat,Human,0.820895522,0.990331531,0,0.858695652,,,,
COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1,COC1=CC(=CC=C1N)C1=CC(OC)=C(OC)C=C1,kidney,Rat,Human,0.745762712,0.031728439,1,0.828451883,,,,
CC1=NC(NC2=CC=CC=C2)=NC(=C1)C1CC1,Cl.CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=C1C=CC=C2,kidney,Rat,Human,0.289156627,0.394576579,0,0.828451883,,,,
O=C1C=C(OC2=CC=CC=C12)C1=CC=CC=C1,O=C1C(=C1C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.53968254,0.36066252,0,0.828451883,,,,
[Cl-].CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,[Cl-].CCCCCCCC[P+](CCCCC)(CCCC)CCCCCCCC,kidney,Rat,Human,0.865853659,0.160594001,1,0.828451883,,,,
CCCCCCCCC(=O)NCC1=CC(OC)=C(O)C=C1,CCCCCCCCNC(C)C(O)C1=CC=C(SC(C)C)C=C1,kidney,Rat,Human,0.322580645,0.037614644,0,0.828451883,,,,
OC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(Cl)=C1,OC1=C(Cl)C=C(Cl)C=C1SC1=CC=C(Cl)C=C1,prostate,Rat,Human,0.516129032,0.460445553,1,0.858695652,,,,
OC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(Cl)=C1,NC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(Cl)=C1,kidney,Rat,Human,0.773584906,0.039297614,1,0.828451883,,,,
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,OC1=CC=C(C=C1)C1=CC=CC=C1,kidney,Rat,Human,0.566037736,0.392267853,0,0.828451883,,,,
O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,O=C(OC1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.607142857,0.103215829,0,0.828451883,,,,
O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,O=C(C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.74,0.127976969,1,0.828451883,,,,
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,CC(C)(C1=CC=CC=C1)C1=CC=C(S)C=C1,kidney,Rat,Human,0.764705882,0.370536774,1,0.828451883,,,,
CCN(CC)C1=CC=C2C(C)=CC(=O)OC2=C1,CN(CC)C1=CC=C2C(C)=CC(=O)OC2=C1,prostate,Rat,Human,0.75,0.505966902,1,0.858695652,,,,
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,NS(=O)(=O)N(C1=C(Cl)C=C(C=C1)C(F)(F)F)C(F)(F)F,kidney,Rat,Human,0.295774648,0.070033677,1,0.828451883,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,OC1=CC=C(C=C1)C(=O)OC1=CC=CC=C1,kidney,Rat,Human,0.696428571,0.701664805,0,0.828451883,,,,
OC1=CC=C(C=C1)C(=O)OC1=CC=CC=C1,NC1=CC=C(C=C1)C(=O)OC1=CC=CC=C1,kidney,Rat,Human,0.769230769,0.053452693,1,0.828451883,,,,
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,CCCCOCCOP(=O)(OCC)OCCCCCC,kidney,Rat,Human,0.585365854,0.026466744,1,0.828451883,,,,
OC(=O)C1=C(O)C2=CC=CC=C2C(O)=C1,OC1=C(O)C=CC=C1,kidney,Rat,Human,0.369565217,0.683438361,0,0.828451883,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCCCCC(CC)COC(=O)C1=CC=C(O)C=C1,prostate,Rat,Human,0.907407407,0.42132163,1,0.858695652,,,,
ClC1=CC=CC=C1NC1=NC(Cl)=NC(Cl)=N1,ClC1=NC2=CC=CC=C2N=C1Cl,brain,Rat,Human,0.385964912,0.332802832,0,1,,,,
ClC1=CC=C(C=C1)C(=O)C1=CC=CC=C1,OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1,kidney,Rat,Human,0.62962963,0.516625941,0,0.828451883,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCCCC(CC)COC1=CC=C(O)C=C1,prostate,Rat,Human,0.666666667,0.444153577,1,0.858695652,,,,
ClC1=CC=C(C=C1)C(=O)C1=CC=CC=C1,OC(=O)CC1=NN(N=C1C1=CC=C(Cl)C=C1)C1=CC=CC=C1,kidney,Rat,Human,0.452054795,0.089110844,1,0.828451883,,,,
COC1=CC2=C(C=CC(=O)O2)C(OC)=C1,COC1=CC2=C(C=C1)C(=O)OC(C)=C2O,kidney,Rat,Human,0.406779661,0.030038048,1,0.828451883,,,,
OC1=CC2=C(C=CC=C2)C2=CC=CC=C12,CC1=CC=CC2=C1C=CC=C2,prostate,Rat,Human,0.433962264,0.526112199,1,0.858695652,,,,
OC1=CC2=C(C=CC=C2)C2=CC=CC=C12,NC1=CC2=C(C=C1)C1=C(C=CC=C1)C=C2,prostate,Rat,Human,0.517241379,0.447073311,1,0.858695652,,,,
CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC,CCCCCCCCCCCCCC=O,kidney,Rat,Human,0.430555556,0.043341197,1,0.828451883,,,,
CNC(=O)OC1=CC(C)=C(SC)C(C)=C1,CC(=O)C1=CC(C)=C(C=C1C)C(C)(C)C,kidney,Rat,Human,0.322033898,0.07738369,1,0.828451883,,,,
CSC1=NC(NC(C)C)=NC(NC(C)C)=N1,CSCC1=NC(NC(C)C)=NC(NC(C)C)=N1,brain,Rat,Human,0.711538462,0.858305812,1,1,,,,
CSC1=NC(NC(C)C)=NC(NC(C)C)=N1,OC1=NC(NC(C)C)=NC(NC(C)C)=N1,brain,Rat,Human,0.693877551,0.532538056,1,1,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,OC1=C(CC2=C(O)C=CC=C2)C=CC(Cl)=C1,prostate,Rat,Human,0.571428571,0.97678113,1,0.858695652,,,,
ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,ClCC(Br)(Cl)SN1CC2=C(C=C2Cl)C2=CC=CN=C12,brain,Rat,Human,0.156626506,0.844697237,1,1,,,,
